location_id,city,state,zipcode
L13789,Lower Paxt,PA,17111
L1379,Joshua Tre,CA,92252
L13790,Lower Paxt,PA,17112
L13791,Lower Sauc,PA,18055
L13792,Lower Sout,PA,19053
L13793,Lower Swat,PA,17057
L13794,Lower Tyro,PA,15428
L13795,Lower Wind,PA,17368
L13796,Luzerne,PA,18709
L13797,Lykens Tow,PA,17048
L13798,Lynn Towns,PA,18066
L13799,Madison To,PA,16248
L138,Douglas,AL,35980
L1380,Julian,CA,92036
L13800,Madison To,PA,16259
L13801,Madison To,PA,18444
L13802,Mahanoy Ci,PA,17948
L13803,Mahoning T,PA,16116
L13804,Mahoning T,PA,16242
L13805,Mahoning T,PA,18235
L13806,Maidencree,PA,19510
L13807,Malvern,PA,19355
L13808,Manchester,PA,17345
L13809,Manchester,PA,17404
L1381,June Lake,CA,93529
L13810,Manheim To,PA,17329
L13811,Manheim To,PA,17601
L13812,Manor,PA,15665
L13813,Manor Town,PA,17582
L13814,Manorville,PA,16238
L13815,Marietta,PA,17547
L13816,Mars,PA,16046
L13817,Martic,PA,17532
L13818,Martic,PA,17565
L13819,Martinsbur,PA,16662
L1382,Kelseyvill,CA,95451
L13820,Marysville,PA,17053
L13821,Masontown,PA,15461
L13822,Matamoras,PA,18336
L13823,Mc Donald,PA,15057
L13824,McAdoo,PA,18237
L13825,McGovern,PA,15342
L13826,Mckean Tow,PA,16426
L13827,McKeesport,PA,15132
L13828,McSherryst,PA,17344
L13829,Mead Towns,PA,16313
L1383,Kentfield,CA,94904
L13830,Meadville,PA,16335
L13831,Mehoopany,PA,18629
L13832,Menallen T,PA,15480
L13833,Menallen T,PA,17304
L13834,Menallen T,PA,17307
L13835,Meshoppen ,PA,18630
L13836,Meyersdale,PA,15552
L13837,Middle Pax,PA,17018
L13838,Middle Smi,PA,18302
L13839,Middlesex ,PA,16059
L1384,Kenwood,CA,95452
L13840,Middletown,PA,19047
L13841,Middletown,PA,19063
L13842,Midland,PA,15059
L13843,Millcreek ,PA,16505
L13844,Millcreek ,PA,16506
L13845,Millcreek ,PA,16509
L13846,Millersvil,PA,17551
L13847,Milton,PA,17847
L13848,Minersvill,PA,17954
L13849,Mohnton,PA,19540
L1385,Kerman,CA,93630
L13850,Monessen,PA,15062
L13851,Monongahel,PA,15063
L13852,Monroe Tow,PA,18832
L13853,Monroevill,PA,15146
L13854,Montgomery,PA,17236
L13855,Montoursvi,PA,17754
L13856,Moon Towns,PA,15108
L13857,Moore Town,PA,18014
L13858,Morris Tow,PA,16858
L13859,Mount Carm,PA,17851
L1386,Kernville,CA,93238
L13860,Mount Joy,PA,17552
L13861,Mount Poco,PA,18344
L13862,Mount Unio,PA,17066
L13863,Mountain T,PA,18660
L13864,Mountain T,PA,18707
L13865,Mountville,PA,17554
L13866,Mt Pleasan,PA,15340
L13867,Muddy Cree,PA,16051
L13868,Muhlenberg,PA,19560
L13869,Muhlenberg,PA,19605
L1387,Keyes,CA,95328
L13870,Muncy Cree,PA,17756
L13871,Munhall,PA,15120
L13872,Nanticoke,PA,18634
L13873,Nazareth,PA,18064
L13874,Nescopeck ,PA,18635
L13875,Neshannock,PA,16105
L13876,Nesquehoni,PA,18240
L13877,Nether Pro,PA,19086
L13878,New Beaver,PA,16157
L13879,New Bright,PA,15066
L1388,King City,CA,93930
L13880,New Britai,PA,18914
L13881,New Castle,PA,16101
L13882,New Cumber,PA,17070
L13883,New Freedo,PA,17349
L13884,New Garden,PA,19350
L13885,New Hanove,PA,19525
L13886,New Hollan,PA,17557
L13887,New Kensin,PA,15068
L13888,New London,PA,19352
L13889,New Philad,PA,17959
L1389,Kings Beac,CA,96143
L13890,New Sewick,PA,15042
L13891,Newberry T,PA,17319
L13892,Newberry T,PA,17370
L13893,Newmanstow,PA,17073
L13894,Newtown To,PA,18940
L13895,Newtown To,PA,19073
L13896,Nicholson ,PA,18446
L13897,Nockamixon,PA,18930
L13898,Norristown,PA,19401
L13899,North Beav,PA,16102
L139,Duncanvill,AL,35456
L1390,Kingsburg,CA,93631
L13900,North Brad,PA,15104
L13901,North Codo,PA,17362
L13902,North Cove,PA,19465
L13903,North East,PA,16428
L13904,North Faye,PA,15071
L13905,North Faye,PA,15126
L13906,North Hunt,PA,15642
L13907,North Leba,PA,17046
L13908,North Lond,PA,17078
L13909,North Stra,PA,15317
L1391,Kirkwood,CA,95646
L13910,North Unio,PA,15456
L13911,North Vers,PA,15137
L13912,North Wale,PA,19454
L13913,North Whit,PA,18037
L13914,North Whit,PA,18069
L13915,North Whit,PA,18078
L13916,Northampto,PA,18067
L13917,Northampto,PA,18966
L13918,Norwood,PA,19074
L13919,Nottingham,PA,15330
L1392,La Canada ,CA,91011
L13920,Noxen,PA,18636
L13921,Oakmont,PA,15139
L13922,O'Hara Tow,PA,15215
L13923,O'Hara Tow,PA,15238
L13924,Ohioville,PA,15052
L13925,Oil City,PA,16301
L13926,Oley,PA,19547
L13927,Oliver Tow,PA,17051
L13928,Oliver Tow,PA,17074
L13929,Orange Tow,PA,17859
L1393,La Crescen,CA,91020
L13930,Oreland,PA,19075
L13931,Orwell Tow,PA,18837
L13932,Overfield ,PA,18419
L13933,Oxford Tow,PA,17350
L13934,Paint Town,PA,16254
L13935,Palmer Tow,PA,18045
L13936,Palmerton,PA,18071
L13937,Palmyra To,PA,18464
L13938,Paoli,PA,19301
L13939,Paradise T,PA,17562
L1394,La Grange,CA,95329
L13940,Paradise T,PA,18326
L13941,Park Fores,PA,16803
L13942,Parkesburg,PA,19365
L13943,Patton Tow,PA,16870
L13944,Paupack To,PA,18438
L13945,Peach Bott,PA,17314
L13946,Pen Argyl,PA,18072
L13947,Penn Fores,PA,18210
L13948,Penn Hills,PA,15147
L13949,Penn Hills,PA,15235
L1395,La Habra,CA,90631
L13950,Penn Towns,PA,15085
L13951,Penn Towns,PA,16647
L13952,Penn Towns,PA,16838
L13953,Penn Towns,PA,17020
L13954,Penn Towns,PA,17545
L13955,Penn Towns,PA,17870
L13956,Penn Towns,PA,19390
L13957,Perkasie,PA,18944
L13958,Perkiomen,PA,19473
L13959,Perry,PA,19555
L1396,La Honda,CA,94020
L13960,Perry Town,PA,15482
L13961,Perry Town,PA,16049
L13962,Perry Town,PA,17853
L13963,Perryopoli,PA,15473
L13964,Philadelph,PA,19102
L13965,Philadelph,PA,19103
L13966,Philadelph,PA,19104
L13967,Philadelph,PA,19106
L13968,Philadelph,PA,19107
L13969,Philadelph,PA,19111
L1397,La Mesa,CA,91941
L13970,Philadelph,PA,19114
L13971,Philadelph,PA,19115
L13972,Philadelph,PA,19116
L13973,Philadelph,PA,19118
L13974,Philadelph,PA,19119
L13975,Philadelph,PA,19120
L13976,Philadelph,PA,19121
L13977,Philadelph,PA,19122
L13978,Philadelph,PA,19123
L13979,Philadelph,PA,19124
L1398,La Mesa,CA,91942
L13980,Philadelph,PA,19125
L13981,Philadelph,PA,19126
L13982,Philadelph,PA,19127
L13983,Philadelph,PA,19128
L13984,Philadelph,PA,19129
L13985,Philadelph,PA,19130
L13986,Philadelph,PA,19131
L13987,Philadelph,PA,19132
L13988,Philadelph,PA,19133
L13989,Philadelph,PA,19134
L1399,La Mirada,CA,90638
L13990,Philadelph,PA,19135
L13991,Philadelph,PA,19136
L13992,Philadelph,PA,19137
L13993,Philadelph,PA,19138
L13994,Philadelph,PA,19139
L13995,Philadelph,PA,19140
L13996,Philadelph,PA,19141
L13997,Philadelph,PA,19142
L13998,Philadelph,PA,19143
L13999,Philadelph,PA,19144
L14,Fairbanks,AK,99701
L140,Dutton,AL,35744
L1400,La Palma,CA,90623
L14000,Philadelph,PA,19145
L14001,Philadelph,PA,19146
L14002,Philadelph,PA,19147
L14003,Philadelph,PA,19148
L14004,Philadelph,PA,19149
L14005,Philadelph,PA,19150
L14006,Philadelph,PA,19151
L14007,Philadelph,PA,19152
L14008,Philadelph,PA,19153
L14009,Philadelph,PA,19154
L1401,La Puente,CA,91744
L14010,Philipsbur,PA,16866
L14011,Phoenixvil,PA,19460
L14012,Picture Ro,PA,17762
L14013,Pine Grove,PA,16345
L14014,Pine Grove,PA,17963
L14015,Pitcairn,PA,15140
L14016,Pittsburgh,PA,15201
L14017,Pittsburgh,PA,15204
L14018,Pittsburgh,PA,15205
L14019,Pittsburgh,PA,15206
L1402,La Quinta,CA,92253
L14020,Pittsburgh,PA,15207
L14021,Pittsburgh,PA,15210
L14022,Pittsburgh,PA,15211
L14023,Pittsburgh,PA,15212
L14024,Pittsburgh,PA,15213
L14025,Pittsburgh,PA,15214
L14026,Pittsburgh,PA,15216
L14027,Pittsburgh,PA,15217
L14028,Pittsburgh,PA,15219
L14029,Pittsburgh,PA,15220
L1403,La Riviera,CA,95827
L14030,Pittsburgh,PA,15222
L14031,Pittsburgh,PA,15224
L14032,Pittsburgh,PA,15226
L14033,Pittsburgh,PA,15228
L14034,Pittsburgh,PA,15232
L14035,Pittsburgh,PA,15233
L14036,Pittsburgh,PA,15243
L14037,Pittston T,PA,18640
L14038,Pleasantvi,PA,16341
L14039,Plum,PA,15239
L1404,La Verne,CA,91750
L14040,Plumstead ,PA,18947
L14041,Plymouth T,PA,18651
L14042,Plymouth T,PA,19462
L14043,Pocono Lak,PA,18347
L14044,Pocono Pin,PA,18350
L14045,Pocono Tow,PA,18321
L14046,Pocono Tow,PA,18332
L14047,Pocono Tow,PA,18355
L14048,Pocono Tow,PA,18372
L14049,Point Mari,PA,15474
L1405,Ladera Hei,CA,90056
L14050,Point Town,PA,17857
L14051,Polk Towns,PA,18058
L14052,Port Alleg,PA,16743
L14053,Port Carbo,PA,17965
L14054,Port Vue,PA,15133
L14055,Porter Tow,PA,17980
L14056,Potter Tow,PA,16828
L14057,Pottstown,PA,19464
L14058,Pottsville,PA,17901
L14059,Progress,PA,17109
L1406,Ladera Ran,CA,92694
L14060,Prospect,PA,16052
L14061,Prospect P,PA,19076
L14062,Providence,PA,17560
L14063,Pulaski,PA,16143
L14064,Punxsutawn,PA,15767
L14065,Pymatuning,PA,16134
L14066,Pymatuning,PA,16424
L14067,Quemahonin,PA,15563
L14068,Radnor,PA,19087
L14069,Ramblewood,PA,16865
L1407,Lafayette,CA,94549
L14070,Randolph T,PA,16327
L14071,Reading,PA,19601
L14072,Reading,PA,19602
L14073,Reading,PA,19604
L14074,Reading,PA,19611
L14075,Reamstown,PA,17578
L14076,Red Hill,PA,18076
L14077,Redstone,PA,15468
L14078,Renovo,PA,17764
L14079,Richboro,PA,18954
L1408,Laguna Bea,CA,92651
L14080,Richland,PA,17087
L14081,Richland T,PA,15044
L14082,Richland T,PA,16373
L14083,Richland T,PA,18951
L14084,Richmond T,PA,16933
L14085,Ridgway To,PA,15853
L14086,Ridley Par,PA,19078
L14087,Ridley Tow,PA,19043
L14088,Ridley Tow,PA,19070
L14089,Riegelsvil,PA,18077
L1409,Laguna Hil,CA,92653
L14090,Roaring Sp,PA,16673
L14091,Robeson,PA,19508
L14092,Robesonia,PA,19551
L14093,Rochester ,PA,15074
L14094,Rockwood,PA,15557
L14095,Ross Towns,PA,15229
L14096,Ross Towns,PA,15237
L14097,Ross Towns,PA,18353
L14098,Ross Towns,PA,18656
L14099,Rostraver ,PA,15012
L141,Eclectic,AL,36024
L1410,Laguna Nig,CA,92677
L14100,Ryan Towns,PA,18214
L14101,Sadsbury T,PA,17509
L14102,Saint Clai,PA,17970
L14103,Saint Mary,PA,15857
L14104,Salem Town,PA,18436
L14105,Salisbury ,PA,17527
L14106,Salisbury ,PA,17535
L14107,Saltlick T,PA,15622
L14108,Salunga-La,PA,17538
L14109,Saville,PA,17024
L1411,Laguna Woo,CA,92637
L14110,Sayre,PA,18840
L14111,Schuylkill,PA,17972
L14112,Scranton,PA,18509
L14113,Sellersvil,PA,18960
L14114,Shaler Tow,PA,15116
L14115,Shaler Tow,PA,15209
L14116,Shaler Tow,PA,15223
L14117,Shamokin D,PA,17876
L14118,Shamokin T,PA,17860
L14119,Shamokin T,PA,17872
L1412,Lake Arrow,CA,92352
L14120,Sharon,PA,16146
L14121,Sharon Hil,PA,19079
L14122,Sharon Tow,PA,16748
L14123,Sharpsvill,PA,16150
L14124,Shavertown,PA,18708
L14125,Sheffield ,PA,16347
L14126,Shenandoah,PA,17976
L14127,Shiloh,PA,17408
L14128,Shippen To,PA,15834
L14129,Shirley,PA,17260
L1413,Lake Elsin,CA,92530
L14130,Shohola,PA,18458
L14131,Shrewsbury,PA,17361
L14132,Slippery R,PA,16057
L14133,Smith Town,PA,15019
L14134,Snyder Tow,PA,15824
L14135,Solebury,PA,18938
L14136,Somerset T,PA,15501
L14137,South Abin,PA,18411
L14138,South Buff,PA,16229
L14139,South Cree,PA,16925
L1414,Lake Elsin,CA,92532
L14140,South Faye,PA,15017
L14141,South Midd,PA,17015
L14142,South Midd,PA,17065
L14143,South Park,PA,15129
L14144,South Whit,PA,18104
L14145,South Will,PA,17702
L14146,South Wood,PA,16664
L14147,Southampto,PA,17257
L14148,Southwest ,PA,17047
L14149,Sparta Tow,PA,16434
L1415,Lake Fores,CA,92610
L14150,Spring Tow,PA,19608
L14151,Springdale,PA,15144
L14152,Springetts,PA,17406
L14153,Springfiel,PA,15469
L14154,Springfiel,PA,16156
L14155,Springfiel,PA,16914
L14156,Springfiel,PA,17360
L14157,Springfiel,PA,19064
L14158,St Thomas ,PA,17252
L14159,State Coll,PA,16801
L1416,Lake Fores,CA,92630
L14160,Steelton,PA,17113
L14161,Stevens To,PA,18845
L14162,Stowe Town,PA,15136
L14163,Strasburg ,PA,17579
L14164,Sugar Grov,PA,16350
L14165,Sugarloaf ,PA,18249
L14166,Summit Hil,PA,18250
L14167,Summit Tow,PA,16002
L14168,Sunbury,PA,17801
L14169,Susquehann,PA,17110
L1417,Lake Hughe,CA,93532
L14170,Susquehann,PA,18847
L14171,Swarthmore,PA,19081
L14172,Swissvale,PA,15218
L14173,Tamaqua,PA,18252
L14174,Tarentum,PA,15084
L14175,Telford,PA,18969
L14176,Thornbury ,PA,19373
L14177,Thorndale,PA,19372
L14178,Tidioute,PA,16351
L14179,Tinicum To,PA,18942
L1418,Lake Isabe,CA,93240
L14180,Tinicum To,PA,19029
L14181,Tionesta T,PA,16353
L14182,Titusville,PA,16354
L14183,Toboyne,PA,17006
L14184,Tobyhanna ,PA,18334
L14185,Todd Towns,PA,17233
L14186,Topton,PA,19562
L14187,Towanda To,PA,18848
L14188,Tredyffrin,PA,19312
L14189,Tremont To,PA,17981
L1419,Lakeport,CA,95453
L14190,Trevorton,PA,17881
L14191,Troy Towns,PA,16947
L14192,Tunkhannoc,PA,18610
L14193,Tunkhannoc,PA,18657
L14194,Turbett,PA,17082
L14195,Turbotvill,PA,17772
L14196,Turtle Cre,PA,15145
L14197,Tuscarora ,PA,17062
L14198,Tyrone Tow,PA,16686
L14199,Tyrone Tow,PA,17040
L142,Elberta,AL,36530
L1420,Lakeside,CA,92040
L14200,Ulster,PA,18850
L14201,Union City,PA,16438
L14202,Union Town,PA,16844
L14203,Union Town,PA,17038
L14204,Union Town,PA,17864
L14205,Union Town,PA,17967
L14206,Union Town,PA,18655
L14207,Uniontown,PA,15401
L14208,Upper Alle,PA,17055
L14209,Upper Chic,PA,19061
L1421,Lakewood,CA,90712
L14210,Upper Darb,PA,19018
L14211,Upper Darb,PA,19082
L14212,Upper Dubl,PA,19002
L14213,Upper Fred,PA,18074
L14214,Upper Hano,PA,18073
L14215,Upper Macu,PA,18031
L14216,Upper Make,PA,18977
L14217,Upper Milf,PA,18092
L14218,Upper More,PA,19040
L14219,Upper Mt B,PA,18343
L1422,Lakewood,CA,90713
L14220,Upper Paxt,PA,17061
L14221,Upper Prov,PA,19426
L14222,Upper Prov,PA,19453
L14223,Upper Sain,PA,15241
L14224,Upper Sauc,PA,18034
L14225,Upper Sauc,PA,18036
L14226,Valley Tow,PA,19320
L14227,Valley Vie,PA,17983
L14228,Vandergrif,PA,15690
L14229,Venango To,PA,16442
L1423,Lakewood,CA,90715
L14230,Wallace To,PA,19343
L14231,Warminster,PA,18974
L14232,Warren,PA,16365
L14233,Warrington,PA,17365
L14234,Warrington,PA,18976
L14235,Warwick To,PA,17543
L14236,Warwick To,PA,18929
L14237,Washington,PA,15438
L14238,Washington,PA,15613
L14239,Washington,PA,16412
L1424,Lamont,CA,93241
L14240,Washington,PA,17023
L14241,Washington,PA,17268
L14242,Washington,PA,17823
L14243,Washington,PA,18013
L14244,Washington,PA,18080
L14245,Washington,PA,19504
L14246,Washington,PA,19505
L14247,Waterford ,PA,16441
L14248,Wayne Town,PA,16222
L14249,Weatherly,PA,18255
L1425,Lancaster,CA,93534
L14250,Weigelstow,PA,17315
L14251,Weisenberg,PA,18051
L14252,Wellsboro,PA,16901
L14253,Wernersvil,PA,19565
L14254,West Bruns,PA,17961
L14255,West Chest,PA,19380
L14256,West Chest,PA,19382
L14257,West Cocal,PA,17569
L14258,West Finle,PA,15377
L14259,West Frank,PA,16262
L1426,Lancaster,CA,93535
L14260,West Miffl,PA,15122
L14261,West Norri,PA,19403
L14262,West Notti,PA,19362
L14263,West Penn ,PA,17960
L14264,West Penn ,PA,18211
L14265,West Penns,PA,17241
L14266,West Provi,PA,15537
L14267,West Wyomi,PA,18644
L14268,West Wyomi,PA,19609
L14269,Westfield ,PA,16950
L1427,Lancaster,CA,93536
L14270,Wexford,PA,15090
L14271,Wharton To,PA,15437
L14272,White Have,PA,18661
L14273,White Oak,PA,15131
L14274,Whitemarsh,PA,19444
L14275,Whitpain T,PA,19422
L14276,Wilkes-Bar,PA,18702
L14277,Wilkes-Bar,PA,18705
L14278,Wilkinsbur,PA,15221
L14279,Williamsbu,PA,16693
L1428,Landers,CA,92285
L14280,Williamspo,PA,17701
L14281,Williamsto,PA,17098
L14282,Willow Gro,PA,19090
L14283,Willow Str,PA,17584
L14284,Wilmerding,PA,15148
L14285,Wilmington,PA,16142
L14286,Wind Gap,PA,18091
L14287,Windber,PA,15963
L14288,Windsor To,PA,17356
L14289,Windsor To,PA,17366
L1429,Larkspur,CA,94939
L14290,Winfield T,PA,16023
L14291,Winslow To,PA,15851
L14292,Wolf Towns,PA,17737
L14293,Womelsdorf,PA,19567
L14294,Woodcock T,PA,16433
L14295,Woodlyn,PA,19094
L14296,Woodward T,PA,16651
L14297,Woodward T,PA,17744
L14298,Wyalusing ,PA,18853
L14299,Wynnewood,PA,19096
L143,Elmore,AL,36025
L1430,Lathrop,CA,95330
L14300,Wyomissing,PA,19610
L14301,York,PA,17401
L14302,York,PA,17403
L14303,York Towns,PA,17313
L14304,Youngsvill,PA,16371
L14305,Zelienople,PA,16063
L14306,Ashaway,RI,2804
L14307,Barrington,RI,2806
L14308,Bradford,RI,2808
L14309,Bristol,RI,2809
L1431,Laton,CA,93242
L14310,Burrillvil,RI,2830
L14311,Central Fa,RI,2863
L14312,Charlestow,RI,2813
L14313,Coventry,RI,2816
L14314,Coventry,RI,2827
L14315,Cranston,RI,2910
L14316,Cranston,RI,2920
L14317,Cranston,RI,2921
L14318,Cumberland,RI,2864
L14319,East Green,RI,2818
L1432,Lawndale,CA,90260
L14320,East Provi,RI,2914
L14321,East Provi,RI,2915
L14322,East Provi,RI,2916
L14323,Exeter,RI,2822
L14324,Foster,RI,2825
L14325,Glocester,RI,2814
L14326,Greenville,RI,2828
L14327,Hope Valle,RI,2832
L14328,Jamestown,RI,2835
L14329,Johnston,RI,2919
L1433,Le Grand,CA,95333
L14330,Kingston,RI,2881
L14331,Lincoln,RI,2838
L14332,Lincoln,RI,2865
L14333,Little Com,RI,2837
L14334,Middletown,RI,2842
L14335,Narraganse,RI,2882
L14336,Newport,RI,2840
L14337,North King,RI,2852
L14338,North King,RI,2874
L14339,North Prov,RI,2904
L1434,Lee Vining,CA,93541
L14340,North Prov,RI,2911
L14341,North Smit,RI,2896
L14342,Pawtucket,RI,2860
L14343,Pawtucket,RI,2861
L14344,Portsmouth,RI,2871
L14345,Providence,RI,2903
L14346,Providence,RI,2905
L14347,Providence,RI,2906
L14348,Providence,RI,2907
L14349,Providence,RI,2908
L1435,Lemon Grov,CA,91945
L14350,Providence,RI,2909
L14351,Richmond,RI,2812
L14352,Richmond,RI,2892
L14353,Richmond,RI,2898
L14354,Scituate,RI,2831
L14355,Scituate,RI,2857
L14356,Smithfield,RI,2917
L14357,South King,RI,2879
L14358,Town of Ti,RI,2878
L14359,Town of We,RI,2891
L1436,Lemoore,CA,93245
L14360,Warren,RI,2885
L14361,Warwick,RI,2886
L14362,Warwick,RI,2888
L14363,Warwick,RI,2889
L14364,West Green,RI,2817
L14365,West Warwi,RI,2893
L14366,Woonsocket,RI,2895
L14367,Adams Run,SC,29426
L14368,Aiken,SC,29801
L14369,Aiken,SC,29803
L1437,Lewiston,CA,96052
L14370,Aiken,SC,29805
L14371,Alcolu,SC,29001
L14372,Anderson,SC,29621
L14373,Anderson,SC,29624
L14374,Anderson,SC,29625
L14375,Anderson,SC,29626
L14376,Andrews,SC,29510
L14377,Awendaw,SC,29429
L14378,Aynor,SC,29511
L14379,Barnwell,SC,29812
L1438,Lexington ,CA,95033
L14380,Batesburg-,SC,29006
L14381,Batesburg-,SC,29070
L14382,Beaufort,SC,29902
L14383,Beaufort,SC,29907
L14384,Beaufort,SC,29920
L14385,Belton,SC,29627
L14386,Bethune,SC,29009
L14387,Blacksburg,SC,29702
L14388,Blackville,SC,29817
L14389,Blair,SC,29015
L1439,Lincoln,CA,95648
L14390,Bluffton,SC,29910
L14391,Bluffton,SC,29915
L14392,Blythewood,SC,29016
L14393,Blythewood,SC,29229
L14394,Boiling Sp,SC,29316
L14395,Bonneau,SC,29431
L14396,Bowman,SC,29018
L14397,Branchvill,SC,29432
L14398,Buffalo,SC,29321
L14399,Burnettown,SC,29829
L144,Enterprise,AL,36330
L1440,Linden,CA,95236
L14400,Burnettown,SC,29851
L14401,Burton,SC,29906
L14402,Camden,SC,29020
L14403,Cameron,SC,29030
L14404,Campobello,SC,29322
L14405,Carlisle,SC,29031
L14406,Cassatt,SC,29032
L14407,Catawba,SC,29704
L14408,Cayce,SC,29033
L14409,Central,SC,29630
L1441,Lindsay,CA,93247
L14410,Chapin,SC,29036
L14411,Charleston,SC,29401
L14412,Charleston,SC,29403
L14413,Charleston,SC,29407
L14414,Charleston,SC,29412
L14415,Charleston,SC,29414
L14416,Charleston,SC,29438
L14417,Charleston,SC,29455
L14418,Charleston,SC,29470
L14419,Charleston,SC,29487
L1442,Littlerock,CA,93543
L14420,Chesnee,SC,29323
L14421,Chester,SC,29706
L14422,Clemson,SC,29631
L14423,Cleveland,SC,29635
L14424,Clinton,SC,29325
L14425,Clover,SC,29710
L14426,Columbia,SC,29201
L14427,Columbia,SC,29203
L14428,Columbia,SC,29204
L14429,Columbia,SC,29205
L1443,Live Oak,CA,95953
L14430,Columbia,SC,29209
L14431,Conway,SC,29526
L14432,Conway,SC,29527
L14433,Cope,SC,29038
L14434,Cordova,SC,29039
L14435,Cottagevil,SC,29435
L14436,Coward,SC,29530
L14437,Cowpens,SC,29330
L14438,Cross,SC,29436
L14439,Dalzell,SC,29040
L1444,Livermore,CA,94550
L14440,Darlington,SC,29532
L14441,Darlington,SC,29540
L14442,Dentsville,SC,29223
L14443,Dillon,SC,29536
L14444,Dorchester,SC,29437
L14445,Duncan,SC,29334
L14446,Easley,SC,29640
L14447,Easley,SC,29642
L14448,Eastover,SC,29044
L14449,Edgefield,SC,29824
L1445,Livermore,CA,94551
L14450,Edisto Bea,SC,29438
L14451,Elgin,SC,29045
L14452,Elloree,SC,29047
L14453,Enoree,SC,29335
L14454,Eutawville,SC,29048
L14455,Fair Play,SC,29643
L14456,Florence,SC,29501
L14457,Florence,SC,29505
L14458,Florence,SC,29506
L14459,Florence,SC,29541
L1446,Livingston,CA,95334
L14460,Folly Beac,SC,29439
L14461,Forest Acr,SC,29206
L14462,Forestbroo,SC,29579
L14463,Fork,SC,29543
L14464,Fort Mill,SC,29707
L14465,Fort Mill,SC,29708
L14466,Fort Mill,SC,29715
L14467,Fountain I,SC,29644
L14468,Gadsden,SC,29052
L14469,Gaffney,SC,29340
L1447,Llano,CA,93544
L14470,Gaffney,SC,29341
L14471,Galivants ,SC,29544
L14472,Gaston,SC,29053
L14473,Georgetown,SC,29440
L14474,Gilbert,SC,29054
L14475,Goose Cree,SC,29445
L14476,Gray Court,SC,29645
L14477,Great Fall,SC,29055
L14478,Greenville,SC,29601
L14479,Greenville,SC,29605
L1448,Lockeford,CA,95237
L14480,Greenville,SC,29607
L14481,Greenville,SC,29609
L14482,Greenville,SC,29611
L14483,Greenville,SC,29615
L14484,Greenville,SC,29617
L14485,Greenwood,SC,29646
L14486,Greenwood,SC,29649
L14487,Greer,SC,29650
L14488,Greer,SC,29651
L14489,Gresham,SC,29546
L1449,Lodi,CA,95240
L14490,Hampton,SC,29924
L14491,Hanahan,SC,29410
L14492,Hardeevill,SC,29927
L14493,Harleyvill,SC,29448
L14494,Hartsville,SC,29550
L14495,Heath Spri,SC,29058
L14496,Hemingway,SC,29554
L14497,Hickory Gr,SC,29717
L14498,Hilton Hea,SC,29926
L14499,Holly Hill,SC,29059
L145,Equality,AL,36026
L1450,Lodi,CA,95242
L14500,Hollywood,SC,29449
L14501,Honea Path,SC,29654
L14502,Hopkins,SC,29061
L14503,Huger,SC,29450
L14504,Inman,SC,29349
L14505,Irmo,SC,29063
L14506,Isle of Pa,SC,29451
L14507,Iva,SC,29655
L14508,Jackson,SC,29831
L14509,Jackson,SC,29842
L1451,Loma Linda,CA,92354
L14510,Jamestown,SC,29453
L14511,Johnsonvil,SC,29555
L14512,Johnston,SC,29832
L14513,Jonesville,SC,29353
L14514,Kershaw,SC,29067
L14515,Kingstree,SC,29556
L14516,Ladson,SC,29456
L14517,Lake City,SC,29560
L14518,Lamar,SC,29069
L14519,Lancaster,SC,29720
L1452,Lomita,CA,90717
L14520,Landrum,SC,29356
L14521,Lane,SC,29564
L14522,Latta,SC,29565
L14523,Laurens,SC,29360
L14524,Lexington,SC,29072
L14525,Lexington,SC,29073
L14526,Liberty,SC,29657
L14527,Liberty Hi,SC,29074
L14528,Little Mou,SC,29075
L14529,Little Riv,SC,29566
L1453,Lompoc,CA,93436
L14530,Little Riv,SC,29568
L14531,Lodge,SC,29082
L14532,Loris,SC,29569
L14533,Lugoff,SC,29078
L14534,Lyman,SC,29365
L14535,Lynchburg,SC,29080
L14536,Manning,SC,29102
L14537,Marietta,SC,29661
L14538,Marion,SC,29571
L14539,Mauldin,SC,29662
L1454,Long Barn,CA,95335
L14540,Mayesville,SC,29104
L14541,Mc Clellan,SC,29458
L14542,Mc Connell,SC,29726
L14543,Mc Cormick,SC,29835
L14544,Moncks Cor,SC,29461
L14545,Moore,SC,29369
L14546,Mount Plea,SC,29464
L14547,Mount Plea,SC,29466
L14548,Mullins,SC,29574
L14549,Murrells I,SC,29576
L1455,Long Beach,CA,90802
L14550,Myrtle Bea,SC,29572
L14551,Myrtle Bea,SC,29577
L14552,Myrtle Bea,SC,29578
L14553,Neeses,SC,29107
L14554,New Ellent,SC,29809
L14555,Nichols,SC,29581
L14556,Ninety Six,SC,29666
L14557,North,SC,29112
L14558,North Augu,SC,29841
L14559,North Augu,SC,29860
L1456,Long Beach,CA,90803
L14560,North Char,SC,29405
L14561,North Char,SC,29406
L14562,North Char,SC,29418
L14563,North Char,SC,29420
L14564,North Myrt,SC,29582
L14565,Oak Grove,SC,29170
L14566,Okatie,SC,29909
L14567,Olanta,SC,29114
L14568,Orangeburg,SC,29115
L14569,Orangeburg,SC,29118
L1457,Long Beach,CA,90804
L14570,Pacolet,SC,29372
L14571,Pamplico,SC,29583
L14572,Pauline,SC,29374
L14573,Pawleys Is,SC,29585
L14574,Pelion,SC,29123
